id,title,intro,image,steps,ingredients,tags,notice,level,craft,duration,flavor
3538,酱烧凤瓜,"“鸡瓜又称凤瓜其多皮、筋,胶质大。常用于煮汤、卤。酱后质地肥厚的还可煮熟后脱骨拌食。成品颜色棕红,味道醇厚,质地软烂。是一道不可多得的下酒好菜~” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181534448.jpg@!p800,[],"{'鸡爪': '适量', '葱': '适量', '姜': '适量', '蒜': '适量', '大料': '适量', '花椒': '适量', '酱油': '适量', '料酒': '适量', '盐': '适量', '鸡精': '适量'}","['老人', '热菜', '家常菜', '夏季食谱', '午餐', '名菜']",,普通,烧,一小时,酱香
3540,私家秘制韩式排骨,"“牙疼不是病，疼起来真要命。LG的牙齿隐裂了，做了根管治疗仍然在疼，喝糖水或者吃稍微硬的东西都不行。排骨的脆骨我觉得是排骨最精华的部分，LG却吃不得。所以我改良了一下，把五花肉包在年糕上变成的他最爱的排骨。口感意外的好，并且要一口吃下去一个“小排骨”，两种口感交相辉映，还真不错。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102171630353.jpg@!p800,[],"{'洋葱': '适量', '青椒': '适量', '五花肉': '适量', '年糕': '适量', '盐': '适量', '黑胡椒': '适量', '韩式辣酱': '适量', '糖': '适量'}","['老人', '热菜', '朋友聚餐', '韩国料理', '冬季食谱', '午餐']",,普通,焖,廿分钟,微辣
3541,大果料面包,,http://i3.meishichina.com/attachment/recipe/201005/201005071435444.jpg@!p800,[],"{'高筋面粉': '4杯', '酵母': '1大勺', '黄油': '30克', '鸡蛋': '1个', '牛奶': '300毫升', '果料': '适量', '糖': '50克', '盐': '1小勺'}","['烘焙', '儿童', '早餐']",,普通,烤,半小时,果味
3542,莴笋叶饺子,"“大家都知道莴笋，水水脆脆好吃，叶子就给忽略了。其实莴笋叶不但能够生吃，做汤还可以用来做馅料，包饺子和包子。&nbsp; &nbsp; 莴笋叶有点苦涩，往往就被人们扔掉了，殊不知它的营养价值比茎部还要高。如胡萝卜素比茎部高9.7倍，维生素C比茎部高14倍。
&nbsp;&nbsp;莴笋叶[莴苣叶]食物营养价值高，有很多种菜系佳肴做法。莴笋叶[莴苣叶]无论蒸煮，清炖，还是烧卤，煎炸，都风味香浓，营养丰富。莴笋叶[莴苣叶]还具有较高的食疗营养价值。
作为一种凉性植物，莴笋叶还可以帮助抑制面部油脂过度分泌。” 
",http://i8.meishichina.com/attachment/recipe/201005/201005071449047.jpg@!p800,[],"{'猪肉馅': '适量', '莴笋叶': '适量', '酱油': '适量', '香油': '适量', '盐': '适量', '五香粉': '适量', '葱姜': '适量', '鸡精': '适量'}",[],,普通,煮,半小时,原味
3543,面包布丁,,http://i8.meishichina.com/attachment/recipe/201005/201005071506463.jpg@!p800,"['备齐材料。', '面包片涂抹黄油烤170度烤3分钟。', '烤碗涂油撒粉。', '面包片切丁。', '干果切丁。', '所需材料加工好。', '鸡蛋，牛奶，砂糖搅打均匀。过筛2次。', '合照。', '铺好面包丁。', '撒上干果碎。', '浇上布丁汁。', '稍微浸泡一会儿，准备入烤箱。', '烤制：<br>\u3000\u3000烤175度。30分钟。']","{'吐司': '2片', '鸡蛋': '1-2个', '牛奶': '150毫升', '砂糖': '适量', '干果': '适量'}",[],"1.由于烤箱近来的温度有点把握不准，经常火大了，颜色略深了。
2.另外，建议不用葡萄干，因为烤完颜色发黑，卖相有点儿逊色。",普通,烤,半小时,甜味
3545,烤地瓜,,http://i3.meishichina.com/attachment/recipe/201005/201005071522524.jpg@!p800,"['准备地瓜。', '洗净擦干或自然晾干。', '放烤网上，可铺锡纸，防止地瓜出油滴落在烤箱内。', '190度，中层，上下火。50分钟。（中途翻面）', '烤好的地瓜。']",{'地瓜': '适量'},"['小吃', '秋季食谱']","1.我的烤箱第一烤，就是烤地瓜，翻面时无情地被烤管烫伤。建议一定要戴隔热手套，或者把烤盘取出后翻面，再放回去。
2.选择均匀大小的地瓜，可以同时烤熟。
3.地瓜越小越省时，可用夹子按压，看其是否熟软。
4.我觉得再小，最少也得烤半小时。",简单,烤,一小时,甜味
3548,苦瓜酿肉,"“怎么吃都不会胖 苦瓜酿肉” 
",http://i8.meishichina.com/attachment/recipe/201005/201005071530199.jpg@!p800,[],"{'五花肉': '适量', '苦瓜': '适量', '香菇': '适量', '虾末碎': '适量', '鸡蛋': '适量'}",[],,普通,蒸,半小时,苦味
3549,凉拌莴笋,"“我喜欢把苦水腌掉一部分，也可以不腌苦水，切好直接拌来吃！” 
",http://i8.meishichina.com/attachment/recipe/201005/201005071531463.jpg@!p800,[],"{'莴笋': '一根', '蒜末': '适量', '盐': '适量', '酱油': '适量', '醋': '适量', '白糖': '适量', '香油': '适量', '辣椒油': '适量'}",[],,普通,拌,廿分钟,原味
3552,酸菜鸭血粉丝煲,,http://i3.meishichina.com/attachment/recipe/201005/201005071539079.jpg@!p800,[],"{'鸭血': '适量', '酸菜': '适量', '姜葱': '适量', '粉丝': '适量', '高汤': '适量', '盐': '适量', '生抽': '适量'}","['老人', '家常菜', '冬季食谱', '宴客菜', '羹类', '农家菜', '晚餐']",,普通,炒,十分钟,酸咸
3555,匹萨,"“这次做了三个，腊肠的、培根的和北极虾仁的，搭配的蔬菜是一样的，味道各有千秋。” 
",http://i3.meishichina.com/attachment/recipe/201005/201005071619340.jpg@!p800,[],"{'高粉': '适量', '酵母': '适量', '温水': '适量', '芝士': '适量', '腊肠': '适量', '培根': '适量', '北极虾仁': '适量', '黄瓜': '适量', '洋葱': '适量', '彩椒': '适量', '油': '适量', '匹萨酱': '适量', '盐': '适量', '白糖': '适量'}","['烘焙', '小吃', '外国美食', '儿童', '儿童', '夏季食谱', '快餐']",,普通,烤,半小时,咸甜
3556,彩丁鲜汁豆腐,,http://i3.meishichina.com/attachment/recipe/201102/201102181325597.jpg@!p800,[],"{'豆腐': '适量', '胡萝卜': '适量', '洋葱': '适量', '尖椒': '适量', '姜': '适量', '干辣椒末': '适量', '花椒': '适量', '味极鲜': '适量', '鸡精': '适量'}","['儿童', '儿童', '老人', '老人', '热菜', '家常菜', '春季食谱', '晚餐', '酒席']",,普通,调味,十分钟,咸鲜
3557,双味金丝饼,,http://i3.meishichina.com/attachment/recipe/201102/201102171630131.jpg@!p800,[],"{'普通面粉': '适量', '植物油': '适量', '食盐': '适量', '黑胡椒粉': '适量', '孜然粉': '适量'}","['主食', '产妇', '早餐', '家常菜', '快餐']",,普通,煎,半小时,五香
3558,包菜饭,"“闽南人，从小就会吃咸稀饭咸饭，就是所谓的菜饭之类的，看妈妈做多了，也会做了！估计是因为都是学自妈妈，也因为从小就学，所以现在煮出来还是那个味道！呵呵！

做法也超级简单！” 
",http://i8.meishichina.com/attachment/recipe/201102/201102181048203.jpg@!p800,"['五花肉切薄片下锅煎出油。', '加入蒜苗段和虾米，视五花肉出油量多少加减油哈。', '炒香后加入包菜翻匀。', '米淘洗干净。', '炒好的包菜。', '将淘洗好的米和炒好的包菜料倒入电饭锅，加适量水，加盐、鸡精调味，按下煮饭键即可。', '把煮好的饭翻匀即可。']","{'包菜': '适量', '大米': '适量', '五花肉': '适量', '虾米': '适量', '蒜苗': '适量'}",[],"1、喜欢什么料就加什么吧，干贝、香菇等等；
2、水加的比平时煮饭少一点，菜会出水的；
3、油不能加多，五花肉也会出油的；
4、煮完搅拌一下，因为菜和肉都会飘在上面，底下都是米饭；
5、有人会把大米也炒一炒，不炒也可以的。",普通,蒸,廿分钟,原味
3559,酱汁苦瓜鸡,"“这款酱汁苦瓜鸡是我挺爱吃的，是学的但又没学全，但口味也还不错。” 
",http://i3.meishichina.com/attachment/recipe/201005/201005071952456.jpg@!p800,[],"{'鸡腿': '一支', '苦瓜': '一支或两支小的', '酱油': '适量', '盐': '适量', '甜面酱': '适量'}",['私房菜'],,简单,烧,廿分钟,原味
3560,辣子鸡,"“这是一道很具有四川特点的麻辣菜肴&nbsp;&nbsp;望大家也动手做做&nbsp;&nbsp;感受下川味” 
",http://i3.meishichina.com/attachment/recipe/201005/201005072022403.jpg@!p800,"['把鸡宰成大丁，干辣椒切节，姜蒜切片。', '把鸡炸成金黄待用。', '锅上火下豆瓣炒出色，姜蒜干辣椒花椒爆香。', '下炸好的鸡快拌匀调味淋上香油即可。']",{},[],特点：色泽金黄 麻辣干香,普通,炒,十分钟,原味
3561,酸辣腐宝,"“下面这个当然手豆腐做的...可是特别风味的&nbsp;&nbsp;下饭的好菜...我的评价比四川麻婆豆腐更有风味&nbsp;&nbsp;哈哈我今天刚创的...给大家分享下哈.....” 
",http://i3.meishichina.com/attachment/recipe/201005/201005072039221.jpg@!p800,"['豆腐切丁。', '过上火下油下入酸菜和姜蒜末葱节几根，也可以几个野山椒 爆香。', '然后下入豆腐。', '加入适量水。', '然后下入以上调料。', '起锅撒上葱花稍微点缀即可。', '是不是很下饭了....呵呵...也希望大家为了犒劳自己的嘴巴也东东手哈... 美味的很呢...']","{'嫩豆腐': '适量', '酸菜': '适量', '葱花': '适量', '姜末': '适量', '蒜末': '适量', '芡粉': '适量', '海椒面': '适量', '盐': '适量', '味精': '适量', '鸡精': '适量', '五香粉': '适量', '醋': '适量'}",['热菜'],特点：颜色红亮酸辣嫩口味香烫嘴,未知,烧,十分钟,原味
3564,腊肠包菜炒粉丝,"“别看这道菜材料简单，炒出来的味道却是非常美味喔” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181302470.jpg@!p800,[],"{'包菜': '一个', '腊肠': '两条', '粉丝': '100克', '盐': '适量', '油': '适量', '酱油': '适量', '大蒜': '适量'}","['老人', '热菜', '家常菜', '午餐']",,普通,炒,半小时,咸鲜
3565,美容粥,"““但愿我能生下一个小女儿，她有白雪一样晶莹的皮肤，血滴一般殿红的嘴唇和媲美乌木的靓丽头发，，，，”

　　白雪公主的妈妈一定从遥远的东方得到了一位神秘仙子的帮助，从而拥有了一份神秘食谱，上面讲的是：&quot;只要将黑糯米 首乌 红枣和椰子汁这四样材料收集齐全，你的梦想就可以成真。。。。。。

&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;好啦好啦我当然是开玩笑的。

&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;可是在遥远的东方，这一份食谱确然真实存在。当四位养生上品集齐一堂，在温润缠绵的黑糯米香韵中，随着齿唇相依，点滴美丽就这样丝丝入扣。

&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;&nbsp;这不是一款只属于年轻女孩子的粥，红枣糯米补血健气，是女人的恩物，别忘记给妈妈吃。
此粥有乌发，补气血，常喝能使女性面色红润，肌肤剔透，是一款不折不扣的美容粥。” 
",http://i3.meishichina.com/attachment/recipe/201005/201005072317440.jpg@!p800,"['把黑糯米淘洗干净,用了冷水浸泡3小时，取出后沥干水分，做个小沙袋，把干首乌放进袋子，煮水10分钟后捞出，弃之不用， 将黑糯米放入煮好的首乌水中，烧沸然后转小火煮60分，到米粒开花的程度，粥内加入冰糖，继续煮5分钟，等到冰糖融化就可关火了。最后根据个人喜好加入椰汁完成。']","{'黑糯米': '适量', '首乌': '适量', '红枣': '适量', '椰子汁': '适量'}",['粥'],黑糯米不太容易消化，早上起来时我们的肠胃也刚刚睡醒，用它来做早餐部不很合适。这款粥清甜浓郁，在两餐之间作为一道甜品登场，效果最好。,高级,煮,一小时,原味
3566,白汁火腿蘑菇意面,"“很多人都喜欢吃意面，意面有多种做法，其中一种就是白汁，
必胜客有这道意面，但是比较贵不说，而且味道并不浓厚，
自己尝试做了，感觉自己的选料在口感上更滑，香味更浓” 
",http://i3.meishichina.com/attachment/recipe/201005/201005080036225.jpg@!p800,"['锅里放水烧开，洒一些盐，开锅后放入意面，大火煮15-25分钟左右出锅，沥干（=。=因为煮面的功夫咱们都把料做好了，就不加备用两个字了~我比较懒的打字。。。。。。）', '洋葱切细末，我觉得用打碎机打成糊状更好，不影响整个白汁的爽滑<br>口蘑切片，不要太薄，还要缩水的<br>奶酪切小丁，一会儿容易融化<br>火腿切小片', '另一灶上，小火热一平底锅，等锅热到手可以摸，但是比较热的程度，放入25克黄油，等黄油完全融化，加入洋葱碎翻炒，当洋葱变为金黄，加入口蘑，中火煎炒至蘑菇开始大量缩水，改回小火，加入火腿片，翻炒一分钟，倒入奶油，香草碎，很快奶油就会翻泡，这时加入奶酪丁，顺时针搅拌，直到奶酪完全融化，口重的朋友可以加一点点盐，我是没有放的，因为黄油，火腿和意面里面都有盐了。', '将沥干的意面倒入平底锅中，与汤汁搅拌均匀后，可撒上一点脱水香菜做装饰，就可以品尝自己的杰作了']","{'干意面': '250克', '淡奶油': '300毫升', '口蘑': '500克', '火腿': '150克', '洋葱': '50克', '香草碎': '适量', '黄油': '适量', '盐': '适量'}",['面条'],"1.撒盐可以让意面更Q更好吃，具体加多少看个人口味，建议不要太咸，太咸了就不能体现出白汁的味道。2.面的型号影响煮熟的时间，发现没有硬心就可以了出锅了，出锅以后用凉水激一下会更好吃
3.用奶油全面代替牛奶，味道绝对是非常的美妙",简单,调味,半小时,原味
3567,水果冰沙激凌,"“夏天在家闲得无聊，就创了这杯东西。” 
",http://i3.meishichina.com/attachment/recipe/201005/201005080945418.jpg@!p800,[],"{'冰块': '1杯', '水果': '适量', '苹果汁': '1杯', '香草冰激凌': '1杯', '糖浆': '1杯'}",[],,简单,其他,廿分钟,原味
3568,香菇滑鸡,"“鸡鸭鱼等白肉类菜除了营养价值高不容易发胖，还因为老一辈们逢年过节才有得吃的思想熏陶，都容易让人感觉菜很大，刚踏出大学校门不足365天的小猪今天第一次发菜谱，特奉上这道超级简单又很出得厅堂的家常版“香菇滑鸡”，制作流程极至傻瓜，家庭日常烹制营养丰富，宿舍族、租房族等厨房设备相对简单的TX门也足以轻易完成，希望大家喜欢~(厨神大人们别笑我呆...)~*^_^*” 
",http://i8.meishichina.com/attachment/recipe/201102/201102171629495.jpg@!p800,"['准备食材：干香菇若干、小土鸡半只（请市场卖鸡的摊主直接斩成“小块”）<br>调料：油、料酒、酱油、盐、糖、姜、淀粉', '烧一小锅水，泡入干香菇（用热水比凉水泡发得快）。', '用油（嫩滑）、料酒（去腥、嫩滑）、酱油（加香）、姜丝（去腥）、淀粉（嫩滑）、盐（调味）、糖（调味）腌鸡块8-10分钟。', '具体量为混合起来基本没过鸡块即可。', '泡好的香菇。', '泡好的香菇切成0.5cm左右厚的片。', '切好的香菇与鸡肉拌匀。', '装盘码好。', '坐蒸锅，拌好装好盘的鸡肉放入，大火蒸15分钟。<br>（如果用小火久蒸鸡肉容易老，但如果是住宿舍只有电饭锅的同学，就只好将就了，腌的时候多放点料酒和淀粉，腌久一点试试。）', '出锅~~~淋上点酱油上上色，开饭~~^_^', '简简单单的傻瓜大菜香菇滑鸡，很出得厅堂，又用料简单，很容易做，特别适合新手小厨在聚会中拿出来显摆~']","{'小土鸡': '半只', '干香菇': '若干', '油': '适量', '料酒': '适量', '酱油': '适量', '盐': '适量', '糖': '适量', '姜': '适量', '淀粉': '适量'}",[],"1、干香菇可以换成新鲜冬菇，干香菇比较香，但口感老些，新鲜冬菇不用泡水，口感更滑。
2、其他贴士见相应步骤中括号说明。",简单,蒸,廿分钟,咸甜
3570,豉椒爆花蛤,,http://i3.meishichina.com/attachment/recipe/201005/201005081234467.jpg@!p800,[],"{'花蛤': '500克', '青椒': '1根', '红椒': '1根', '姜': '3片', '料酒': '2汤匙（30ml ）', '老干妈豆豉辣酱': '2汤匙（30克）'}",['热菜'],,普通,炒,廿分钟,原味
